sexo,brand,name,img,emoji,tags,price,budget,levels,pisadas,terrenos,priors,distancias,reason,link
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 249,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DWC22Y7J?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 203,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DTQ5493R?tag=tenisideal26-20
"masculino,outro",Indefinida,PUMA,imgs/placeholder.png,👟,Pendente,"R$ 224,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FXBB871Y?tag=tenisideal26-20
"masculino,outro",Indefinida,Under Armour,imgs/placeholder.png,👟,Pendente,"R$ 284,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CXQ6DHDP?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 205,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DTQ547PS?tag=tenisideal26-20
"masculino,outro",Indefinida,Under Armour,imgs/placeholder.png,👟,Pendente,"R$ 305,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FCVVZB3C?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 289,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FH4MDTST?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 189,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0F1C6KSV8?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 242,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FNS2LQW9?tag=tenisideal26-20
"masculino,outro",Indefinida,Under Armour,imgs/placeholder.png,👟,Pendente,"R$ 264,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FM4CVD5V?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 231,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FH4BHZJC?tag=tenisideal26-20
"masculino,outro",Indefinida,Avia,imgs/placeholder.png,👟,Pendente,"R$ 373,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B09PPMNTHW?tag=tenisideal26-20
"masculino,outro",Indefinida,ASICS,imgs/placeholder.png,👟,Pendente,"R$ 2.501,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DPLV4L92?tag=tenisideal26-20
"masculino,outro",Indefinida,Unkai,imgs/placeholder.png,👟,Pendente,"R$ 99,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0GQBS2KRP?tag=tenisideal26-20
"masculino,outro",Indefinida,ALTRA,imgs/placeholder.png,👟,Pendente,"R$ 985,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D481SJK1?tag=tenisideal26-20
"masculino,outro",Indefinida,BOB ESPORTES,imgs/placeholder.png,👟,Pendente,"R$ 39,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0GFQ2ZQJ4?tag=tenisideal26-20
"masculino,outro",Indefinida,DANISH ENDURANCE,imgs/placeholder.png,👟,Pendente,"R$ 191,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B08K99XVPD?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 38,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FRP7N6Z4?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 27,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0GL358C7Y?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 217,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FH475CB2?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 236,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DTQ77YDV?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 215,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FCVHP8CL?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 479,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DFTWLFFQ?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 189,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DXMM35X2?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 152,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DDQGBM8N?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 152,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DG62QN87?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 161,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DDHN3NNV?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 479,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FJGXTHD8?tag=tenisideal26-20
"masculino,outro",Indefinida,ASICS,imgs/placeholder.png,👟,Pendente,"R$ 330,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FSHHX9DN?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 185,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DFR1NYWK?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 239,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FH47RGDZ?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 269,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DTQ5W4QQ?tag=tenisideal26-20
"masculino,outro",Indefinida,Mizuno,imgs/placeholder.png,👟,Pendente,"R$ 239,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CC73CWXZ?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 249,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D322JYKF?tag=tenisideal26-20
"masculino,outro",Indefinida,New Balance,imgs/placeholder.png,👟,Pendente,"R$ 808,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CLB7CPW7?tag=tenisideal26-20
"masculino,outro",Indefinida,New Balance,imgs/placeholder.png,👟,Pendente,"R$ 809,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CNKWP7S8?tag=tenisideal26-20
"masculino,outro",Indefinida,Mizuno,imgs/placeholder.png,👟,Pendente,"R$ 309,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FNS5BZ96?tag=tenisideal26-20
"masculino,outro",Indefinida,adidas,imgs/placeholder.png,👟,Pendente,"R$ 291,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D7MSJFJB?tag=tenisideal26-20
"masculino,outro",Indefinida,Mizuno,imgs/placeholder.png,👟,Pendente,"R$ 379,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FFTVL298?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 257,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FTW488ZZ?tag=tenisideal26-20
"masculino,outro",Indefinida,Mizuno,imgs/placeholder.png,👟,Pendente,"R$ 285,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DYK3YCWL?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 269,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0F2GS38QM?tag=tenisideal26-20
"masculino,outro",Indefinida,Mizuno,imgs/placeholder.png,👟,Pendente,"R$ 309,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FVHSQZDF?tag=tenisideal26-20
"masculino,outro",Indefinida,Mizuno,imgs/placeholder.png,👟,Pendente,"R$ 429,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FN96BTM6?tag=tenisideal26-20
"masculino,outro",Indefinida,Under Armour,imgs/placeholder.png,👟,Pendente,"R$ 269,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FP3Q86H9?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 365,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DWP5TY8J?tag=tenisideal26-20
"masculino,outro",Indefinida,Mizuno,imgs/placeholder.png,👟,Pendente,"R$ 269,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0G8QWC8XV?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 314,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FH3QR1XY?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 251,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CWVQ31HN?tag=tenisideal26-20
"masculino,outro",Indefinida,Under Armour,imgs/placeholder.png,👟,Pendente,"R$ 259,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FM4HBG8L?tag=tenisideal26-20
"masculino,outro",Indefinida,Under Armour,imgs/placeholder.png,👟,Pendente,"R$ 376,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DLGYNWRD?tag=tenisideal26-20
"masculino,outro",Indefinida,Mizuno,imgs/placeholder.png,👟,Pendente,"R$ 203,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D1DDBKML?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 279,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FH45DXC3?tag=tenisideal26-20
"masculino,outro",Indefinida,PUMA,imgs/placeholder.png,👟,Pendente,"R$ 288,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FD16NMZG?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 469,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FRB17T91?tag=tenisideal26-20
"masculino,outro",Indefinida,DM DAMANDO,imgs/placeholder.png,👟,Pendente,"R$ 69,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0GKB56RT4?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 259,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FL82Z7VT?tag=tenisideal26-20
"masculino,outro",Indefinida,PUMA,imgs/placeholder.png,👟,Pendente,"R$ 289,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DJ985ZLL?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 289,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DR2Y6PQG?tag=tenisideal26-20
"masculino,outro",Indefinida,DM DAMANDO,imgs/placeholder.png,👟,Pendente,"R$ 69,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DF4XDM27?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 215,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FH49WVCS?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 275,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FNKL58T2?tag=tenisideal26-20
"masculino,outro",Indefinida,PUMA,imgs/placeholder.png,👟,Pendente,"R$ 301,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DSLTS57N?tag=tenisideal26-20
"masculino,outro",Indefinida,PUMA,imgs/placeholder.png,👟,Pendente,"R$ 289,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DJ8X186L?tag=tenisideal26-20
"masculino,outro",Indefinida,Mizuno,imgs/placeholder.png,👟,Pendente,"R$ 199,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CTBBNQW6?tag=tenisideal26-20
"masculino,outro",Indefinida,Mizuno,imgs/placeholder.png,👟,Pendente,"R$ 269,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FNS3LBF1?tag=tenisideal26-20
"masculino,outro",Indefinida,DM DAMANDO,imgs/placeholder.png,👟,Pendente,"R$ 69,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0F6WTN8KB?tag=tenisideal26-20
"masculino,outro",Indefinida,Under Armour,imgs/placeholder.png,👟,Pendente,"R$ 289,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FPHLPHLT?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 328,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FMZYLC8B?tag=tenisideal26-20
"masculino,outro",Indefinida,ASICS,imgs/placeholder.png,👟,Pendente,"R$ 651,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D3VM7TJ1?tag=tenisideal26-20
"masculino,outro",Indefinida,ASICS,imgs/placeholder.png,👟,Pendente,"R$ 1.127,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FCJ2L6MW?tag=tenisideal26-20
"masculino,outro",Indefinida,Avia,imgs/placeholder.png,👟,Pendente,"R$ 373,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B09V3J5QKY?tag=tenisideal26-20
"masculino,outro",Indefinida,J COLOUR,imgs/placeholder.png,👟,Pendente,"R$ 62,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FPQLC1KL?tag=tenisideal26-20
"masculino,outro",Indefinida,DANISH ENDURANCE,imgs/placeholder.png,👟,Pendente,"R$ 191,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B08K9B662F?tag=tenisideal26-20
"masculino,outro",Indefinida,DUPIN,imgs/placeholder.png,👟,Pendente,"R$ 66,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DGMMRWMY?tag=tenisideal26-20
"masculino,outro",Indefinida,Unkai,imgs/placeholder.png,👟,Pendente,"R$ 123,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0GQWNKY7J?tag=tenisideal26-20
"masculino,outro",Indefinida,PUMA,imgs/placeholder.png,👟,Pendente,"R$ 188,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0C341VY9G?tag=tenisideal26-20
"masculino,outro",Indefinida,Skechers,imgs/placeholder.png,👟,Pendente,"R$ 399,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0F9LMGM2V?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 249,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CXZM5TMQ?tag=tenisideal26-20
"masculino,outro",Indefinida,New Balance,imgs/placeholder.png,👟,Pendente,"R$ 252,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0F6WJ96LZ?tag=tenisideal26-20
"masculino,outro",Indefinida,ASICS,imgs/placeholder.png,👟,Pendente,"R$ 493,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D79MNNCJ?tag=tenisideal26-20
"masculino,outro",Indefinida,Under Armour,imgs/placeholder.png,👟,Pendente,"R$ 447,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FFJZW1XY?tag=tenisideal26-20
"masculino,outro",Indefinida,New Balance,imgs/placeholder.png,👟,Pendente,"R$ 342,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FJPCB6LY?tag=tenisideal26-20
"masculino,outro",Indefinida,Mizuno,imgs/placeholder.png,👟,Pendente,"R$ 309,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FNS4HL3L?tag=tenisideal26-20
"masculino,outro",Indefinida,New Balance,imgs/placeholder.png,👟,Pendente,"R$ 769,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D2Y5S2BR?tag=tenisideal26-20
"masculino,outro",Indefinida,ASICS,imgs/placeholder.png,👟,Pendente,"R$ 699,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FF2X5GTG?tag=tenisideal26-20
"masculino,outro",Indefinida,ASICS,imgs/placeholder.png,👟,Pendente,"R$ 1.585,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FV79RQQY?tag=tenisideal26-20
"masculino,outro",Indefinida,ASICS,imgs/placeholder.png,👟,Pendente,"R$ 399,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0F9PV2ZYK?tag=tenisideal26-20
"masculino,outro",Indefinida,PUMA,imgs/placeholder.png,👟,Pendente,"R$ 289,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FCZXXNPM?tag=tenisideal26-20
"masculino,outro",Indefinida,PUMA,imgs/placeholder.png,👟,Pendente,"R$ 192,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D1YKJCQW?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 287,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CW6QG41V?tag=tenisideal26-20
"masculino,outro",Indefinida,New Balance,imgs/placeholder.png,👟,Pendente,"R$ 303,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DVJXXQ8Y?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 249,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D2RXYN12?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 180,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DVCFKBRZ?tag=tenisideal26-20
"masculino,outro",Indefinida,FILA,imgs/placeholder.png,👟,Pendente,"R$ 497,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FS7MG8TB?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 334,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0BXFKM5SS?tag=tenisideal26-20
"masculino,outro",Indefinida,Mizuno,imgs/placeholder.png,👟,Pendente,"R$ 299,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CB1VC9JB?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 369,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FYHQ69FC?tag=tenisideal26-20
"masculino,outro",Indefinida,Mizuno,imgs/placeholder.png,👟,Pendente,"R$ 358,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0F568M55P?tag=tenisideal26-20
"masculino,outro",Indefinida,RDW,imgs/placeholder.png,👟,Pendente,"R$ 95,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FBMMR5WG?tag=tenisideal26-20
"masculino,outro",Indefinida,adidas,imgs/placeholder.png,👟,Pendente,"R$ 482,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0G1FG874C?tag=tenisideal26-20
"masculino,outro",Indefinida,Under Armour,imgs/placeholder.png,👟,Pendente,"R$ 286,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FPR88W41?tag=tenisideal26-20
"masculino,outro",Indefinida,Rainha,imgs/placeholder.png,👟,Pendente,"R$ 132,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0G3CLCS5P?tag=tenisideal26-20
"masculino,outro",Indefinida,Under Armour,imgs/placeholder.png,👟,Pendente,"R$ 419,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0C31PGSYC?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 98,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FGZT5FQ8?tag=tenisideal26-20
"masculino,outro",Indefinida,Via Nautic,imgs/placeholder.png,👟,Pendente,"R$ 156,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CGY1QX92?tag=tenisideal26-20
"masculino,outro",Indefinida,DM DAMANDO,imgs/placeholder.png,👟,Pendente,"R$ 69,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0F6X1XVVP?tag=tenisideal26-20
"masculino,outro",Indefinida,adidas,imgs/placeholder.png,👟,Pendente,"R$ 565,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DJV86TLW?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 174,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CDSWLMLY?tag=tenisideal26-20
"masculino,outro",Indefinida,Skechers,imgs/placeholder.png,👟,Pendente,"R$ 428,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D5SS6JPV?tag=tenisideal26-20
"masculino,outro",Indefinida,PUMA,imgs/placeholder.png,👟,Pendente,"R$ 314,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DPD3WPJC?tag=tenisideal26-20
"masculino,outro",Indefinida,Olympikus,imgs/placeholder.png,👟,Pendente,"R$ 209,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0BQ9CVMMC?tag=tenisideal26-20
